-0.0546875,0.009765625,0.96484375,0.0028421878814697266
-0.060546875,0.01171875,0.96484375,0.006805896759033203
-0.07421875,0.005859375,0.990234375,0.01067495346069336
-0.044921875,0.00390625,0.939453125,0.014543533325195312
-0.0390625,0.00390625,0.9765625,0.01841282844543457
-0.052734375,0.0,0.970703125,0.022278547286987305
-0.064453125,0.00390625,0.970703125,0.026153087615966797
-0.056640625,0.0078125,0.97265625,0.030025243759155273
-0.052734375,-0.001953125,0.97265625,0.033905029296875
-0.048828125,0.00390625,0.970703125,0.03777503967285156
-0.056640625,0.0078125,0.951171875,0.041640520095825195
-0.064453125,0.00390625,0.953125,0.04551076889038086
-0.05859375,0.009765625,0.970703125,0.04937601089477539
-0.072265625,-0.029296875,0.943359375,0.053243398666381836
-0.05078125,-0.001953125,0.9921875,0.057111501693725586
-0.056640625,-0.001953125,0.970703125,0.06097912788391113
-0.05859375,0.001953125,0.943359375,0.06486058235168457
-0.0703125,-0.001953125,0.986328125,0.06872868537902832
-0.0546875,-0.00390625,0.97265625,0.07259654998779297
-0.046875,-0.0078125,0.97265625,0.07646369934082031
-0.046875,-0.001953125,0.96875,0.08032941818237305
-0.0859375,0.00390625,0.96484375,0.084197998046875
-0.041015625,0.0078125,0.951171875,0.08807730674743652
-0.05078125,0.0,0.96484375,0.09195947647094727
-0.052734375,-0.01171875,0.951171875,0.09584164619445801
-0.07421875,0.0078125,0.962890625,0.09972357749938965
-0.076171875,-0.00390625,0.97265625,0.1036074161529541
-0.0546875,-0.005859375,0.97265625,0.10749220848083496
-0.05078125,-0.00390625,0.95703125,0.1113741397857666
-0.046875,-0.00390625,0.923828125,0.11527228355407715
-0.046875,-0.005859375,0.9453125,0.1191556453704834
-0.048828125,0.005859375,0.97265625,0.12303566932678223
-0.060546875,0.0,0.966796875,0.12691855430603027
-0.060546875,0.005859375,0.978515625,0.1307988166809082
-0.05859375,0.0,0.9609375,0.13468146324157715
-0.05078125,0.0,0.9765625,0.13855981826782227
-0.044921875,0.005859375,0.97265625,0.1424403190612793
-0.05859375,-0.0078125,0.9375,0.14632391929626465
-0.05078125,-0.001953125,0.951171875,0.15020418167114258
-0.05078125,-0.015625,0.96875,0.15409040451049805
-0.05859375,-0.009765625,0.94140625,0.1579740047454834
-0.060546875,0.00390625,0.93359375,0.16185665130615234
-0.046875,-0.015625,0.9453125,0.16575360298156738
-0.048828125,-0.00390625,0.9453125,0.16963624954223633
-0.056640625,0.001953125,0.978515625,0.17352032661437988
-0.06640625,0.001953125,0.958984375,0.17740797996520996
-0.052734375,0.005859375,0.978515625,0.1812899112701416
-0.060546875,0.0078125,0.970703125,0.18517398834228516
-0.060546875,0.029296875,0.97265625,0.1890573501586914
-0.056640625,0.0078125,0.962890625,0.19293808937072754
-0.06640625,0.00390625,0.966796875,0.1968090534210205
-0.06640625,0.00390625,0.9375,0.20067644119262695
-0.056640625,-0.001953125,0.947265625,0.20455646514892578
-0.05859375,0.001953125,0.96875,0.20844149589538574
-0.0625,-0.001953125,0.951171875,0.21232390403747559
-0.044921875,-0.005859375,0.962890625,0.21621084213256836
-0.091796875,-0.001953125,0.947265625,0.2200767993927002
